Passenger ID,TravelDistance,TravelTime,Cost,Take Uber,Waiting Time
0,4.0,-121.2,6.91,true,121.0
1,5.0,-122.9,8.1,true,120.0
2,4.0,-132.4,6.91,true,120.0
3,10.0,-133.1,14.05,true,120.0
4,2.0,180.00000000000003,4.529999999999999,true,121.0
5,1.0,90.0,3.34,true,120.0
6,2.0,-262.8,4.529999999999999,true,240.0
7,3.0,270.0,5.72,true,120.0
8,2.0,180.0,4.529999999999999,true,120.0
9,3.0,270.0,5.72,true,120.0
10,1.0,90.0,3.34,true,120.0
11,5.0,-155.60000000000002,8.1,true,120.0
12,1.0,90.0,3.34,true,120.0
13,4.0,-164.5,6.91,true,121.0
14,1.0,90.0,3.34,true,120.0
15,3.0,-164.9,5.72,true,121.0
16,1.0,90.0,3.34,true,120.0
17,5.0,-165.40000000000003,8.1,true,120.0
18,1.0,90.0,3.34,true,120.0
19,5.0,-291.40000000000003,8.1,true,240.0
20,1.0,89.99999999999997,3.34,true,121.0
21,1.0,90.0,3.34,true,120.0
22,5.0,-173.60000000000002,8.1,true,120.0
23,2.0,180.00000000000003,4.529999999999999,true,120.0
24,5.0,-175.60000000000002,8.1,true,120.0
25,3.0,-177.90000000000003,5.72,true,121.0
26,4.0,-177.50000000000006,6.91,true,120.0
27,2.0,180.0,4.529999999999999,true,120.0
28,1.0,90.0,3.34,true,120.0
29,1.0,89.99999999999997,3.34,true,120.0
30,2.0,179.99999999999997,4.529999999999999,true,120.0
31,2.0,180.0,4.529999999999999,true,121.0
32,5.0,-191.8,8.1,true,121.0
33,1.0,90.0,3.34,true,120.0
34,5.0,-195.5,8.1,true,121.0
35,2.0,179.99999999999997,4.529999999999999,true,120.0
36,5.0,-200.0,8.1,true,121.0
37,8.0,-200.8,11.67,true,120.0
38,1.0,90.0,3.34,true,121.0
39,4.0,-202.39999999999998,6.91,true,120.0
40,1.0,90.0,3.34,true,121.0
41,1.0,90.0,3.34,true,120.0
42,2.0,180.0,4.529999999999999,true,120.0
43,1.0,89.99999999999997,3.34,true,121.0
44,5.0,-214.99999999999994,8.1,true,120.0
45,1.0,90.0,3.34,true,120.0
46,1.0,90.0,3.34,true,121.0
47,11.0,-221.99999999999994,15.239999999999998,true,120.0
48,8.0,-222.59999999999994,11.67,true,120.0
49,4.0,-223.39999999999992,6.91,true,120.0
50,2.0,180.0,4.529999999999999,true,121.0
51,4.0,-227.0999999999999,6.91,true,120.0
52,5.0,-233.89999999999992,8.1,true,120.0
53,1.0,90.0,3.34,true,121.0
54,4.0,-237.4999999999999,6.91,true,120.0
55,2.0,180.0,4.529999999999999,true,120.0
56,2.0,179.99999999999997,4.529999999999999,true,120.0
57,4.0,-246.09999999999988,6.91,true,120.0
58,4.0,-248.59999999999988,6.91,true,120.0
59,5.0,-249.19999999999987,8.1,true,120.0
60,3.0,-250.49999999999986,5.72,true,121.0
61,2.0,-252.29999999999984,4.529999999999999,true,121.0
62,4.0,-372.79999999999984,6.91,true,240.0
63,2.0,-373.1999999999998,4.529999999999999,true,240.0
64,2.0,-254.89999999999984,4.529999999999999,true,120.0
65,2.0,-256.5999999999998,4.529999999999999,true,121.0
66,3.0,-256.3999999999998,5.72,true,120.0
67,6.0,-257.5999999999998,9.29,true,120.0
68,4.0,-258.0999999999998,6.91,true,120.0
69,4.0,-261.7999999999998,6.91,true,120.0
70,3.0,-263.5999999999998,5.72,true,121.0
71,4.0,-263.89999999999975,6.91,true,120.0
72,2.0,-266.6999999999997,4.529999999999999,true,120.0
73,1.0,90.0,3.34,true,120.0
74,1.0,90.0,3.34,true,121.0
75,4.0,-276.39999999999975,6.91,true,121.0
76,2.0,-282.1999999999997,4.529999999999999,true,121.0
77,4.0,-405.0999999999997,6.91,true,240.0
78,7.0,-407.9999999999997,10.48,true,240.0
79,1.0,90.0,3.34,true,120.0
80,1.0,90.0,3.34,true,120.0
81,1.0,-410.0999999999997,3.34,true,240.0
82,4.0,-296.6999999999997,6.91,true,120.0
83,1.0,90.0,3.34,true,120.0
84,6.0,-421.2999999999997,9.29,true,240.0
85,4.0,-303.5999999999997,6.91,true,122.0
86,4.0,-302.99999999999966,6.91,true,120.0
87,3.0,-304.49999999999966,5.72,true,121.0
88,2.0,-305.1999999999997,4.529999999999999,true,120.0
89,2.0,-309.0999999999997,4.529999999999999,true,120.0
90,2.0,-309.39999999999964,4.529999999999999,true,120.0
91,1.0,90.0,3.34,true,120.0
92,4.0,-316.7999999999996,6.91,true,120.0
93,1.0,-439.19999999999965,3.34,true,241.0
94,1.0,90.0,3.34,true,120.0
95,4.0,-321.19999999999965,6.91,true,120.0
96,1.0,90.0,3.34,true,120.0
97,2.0,-328.89999999999964,4.529999999999999,true,120.0
98,1.0,90.0,3.34,true,121.0
99,3.0,-335.6999999999996,5.72,true,121.0
